Nurili	PN	Nurili
Nusku	DN	Nusku
Pa'u'e	MN	Pa'u'e
Pada	PN	Pada
Puttuli'um	SN	Puttuli'um
Puzuraszur	PN	Puzuraszur
Puzurdagan	SN	Puzurdagan
Puzurenlil	PN	Puzurenlil
Puzurenlila	PN	Puzurenlila
Puzureszdar	PN	Puzureszdar
Puzurgaga	PN	Puzurgaga
Puzurili	PN	Puzurili
Puzuriszdagan	SN	Puzuriszdagan
Puzuriszkur	PN	Puzuriszkur
Puzurnanna	PN	Puzurnanna
Puzurninkarak	PN	Puzurninkarak
Puzursuen	PN	Puzursuen
SI'Aya	PN	SI'Aya
SIGa	PN	SIGa
SZIM	N	beer_malt
SZU	N	bread_type
Sa'a	ON	Sa'a
Sabum	SN	Sabum
Sagazak	SN	Sagazak
Sagdana	PN	Sagdana
Sagine	PN	Sagine
Sagku	PN	Sagku
Sagnannazu	PN	Sagnannazu
Sagub	SN	Sagub
Saharu'u	SN	Saharu'u
Sallesa	FN	Sallesa
Sesdagu	MN	Sesdagu
Siga	MN	Siga
Sigara	PN	Sigara
Sigarha	PN	Sigarha
Sigga	MN	Sigga
Sigiszubbagar	MN	Sigiszubbagar
Sigiszubgar	MN	Sigiszubgar
Sigtelani	PN	Sigtelani
Siguszubagar	MN	Siguszubagar
Simanum	SN	Simanum
Simurrum	SN	Simurrum
Simurum	SN	Simurum
Siram	PN	Siram
Sisa	WN	Sisa
Sisini	PN	Sisini
Su'enbani	PN	Su'enbani
Suenabuszu	PN	Suenabuszu
Suhgibildu'a	WN	Suhgibildu'a
Sza'iri	PN	Sza'iri
Szabanasig	PN	Szabanasig
Szadda	PN	Szadda
Szagana	PN	Szagana
Szagubi	PN	Szagubi
Szakkanandul	PN	Szakkanandul
Szakuge	PN	Szakuge
Szalimbeli	PN	Szalimbeli
Szara	DN	Szara
Szara	SN	Szara
Szara'amu	PN	Szara'amu
Szarabansa	PN	Szarabansa
Szarabazige	PN	Szarabazige
Szaragugal	PN	Szaragugal
Szarahegal	PN	Szarahegal
Szarakam	PN	Szarakam
Szarazame	PN	Szarazame
Szarrumbani	PN	Szarrumbani
Szarrumili	PN	Szarrumili
Szaszru	SN	Szaszru
Szaszrum	SN	Szaszrum
Szaszszuru	SN	Szaszszuru
Szaszszurum	SN	Szaszszurum
Szatakuzu	PN	Szatakuzu
Szayatmami	PN	Szayatmami
